match_id,team,player,player_id,status,category,start_date,end_date,availability,minutes_limit,impact_score,source,updated_at
,Norway,Fredrik André Bjørkan,,available,squad-status,,,1.0,90,30.23,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Marcus Holmgren Pedersen,,available,squad-status,,,1.0,90,31.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Torbjørn Heggem,,available,squad-status,,,1.0,90,57.18,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Kristian Thorstvedt,,available,squad-status,,,1.0,90,97.3,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Thelo Aasgaard,,available,squad-status,,,1.0,90,54.37,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Antonio Nusa,,available,squad-status,,,1.0,90,61.21,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Andreas Schjelderup,,available,squad-status,,,1.0,90,58.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Oscar Bobb,,available,squad-status,,,1.0,90,59.49,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Jens Petter Hauge,,available,squad-status,,,1.0,90,57.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Sondre Langås,,available,squad-status,,,1.0,90,53.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Henrik Falchener,,available,squad-status,,,1.0,90,54.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,Norway,Julian Ryerson,,available,squad-status,,,1.0,90,99.89,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Yehvann Diouf,,available,squad-status,,,1.0,90,54.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Mamadou Sarr,,available,squad-status,,,1.0,90,57.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Kalidou Koulibaly,,available,squad-status,,,1.0,90,106.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Abdoulaye Seck,,available,squad-status,,,1.0,90,53.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Idrissa Gueye,,available,squad-status,,,1.0,90,101.36,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Pathé Ciss,,available,squad-status,,,1.0,90,56.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Assane Diao,,available,squad-status,,,1.0,90,57.36,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Lamine Camara,,available,squad-status,,,1.0,90,100.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Bamba Dieng,,available,squad-status,,,1.0,90,58.84,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Sadio Mané,,available,squad-status,,,1.0,90,115.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Nicolas Jackson,,available,squad-status,,,1.0,90,62.84,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Cherif Ndiaye,,available,squad-status,,,1.0,90,56.73,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Iliman Ndiaye,,available,squad-status,,,1.0,90,102.13,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Ismail Jakobs,,available,squad-status,,,1.0,90,58.43,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Krépin Diatta,,available,squad-status,,,1.0,90,100.24,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Édouard Mendy,,available,squad-status,,,1.0,90,98.19,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Pape Matar Sarr,,available,squad-status,,,1.0,90,100.47,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Ismaïla Sarr,,available,squad-status,,,1.0,90,114.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Moussa Niakhaté,,available,squad-status,,,1.0,90,95.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Ibrahim Mbaye,,available,squad-status,,,1.0,90,58.52,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Habib Diarra,,available,squad-status,,,1.0,90,60.32,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Bara Sapoko Ndiaye,,available,squad-status,,,1.0,90,53.36,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Mory Diaw,,available,squad-status,,,1.0,90,51.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Antoine Mendy,,available,squad-status,,,1.0,90,55.62,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,El Hadji Malick Diouf,,available,squad-status,,,1.0,90,59.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Senegal,Pape Gueye,,available,squad-status,,,1.0,90,101.95,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Melvin Mastil,,available,squad-status,,,1.0,90,48.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Aïssa Mandi,,available,squad-status,,,1.0,90,103.26,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Achref Abada,,available,squad-status,,,1.0,90,51.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Mohamed Amine Tougai,,available,squad-status,,,1.0,90,55.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Zineddine Belaïd,,available,squad-status,,,1.0,90,53.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Ramiz Zerrouki,,available,squad-status,,,1.0,90,98.93,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Riyad Mahrez,,available,squad-status,,,1.0,90,115.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Houssem Aouar,,available,squad-status,,,1.0,90,58.12,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Amine Gouiri,,available,squad-status,,,1.0,90,97.5,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Farès Chaïbi,,available,squad-status,,,1.0,90,96.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Anis Hadj Moussa,,available,squad-status,,,1.0,90,58.31,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Nadhir Benbouali,,available,squad-status,,,1.0,90,51.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Jaouen Hadjam,,available,squad-status,,,1.0,90,57.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Hicham Boudaoui,,available,squad-status,,,1.0,90,59.54,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Rayan Aït-Nouri,,available,squad-status,,,1.0,90,97.81,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Oussama Benbot,,available,squad-status,,,1.0,90,27.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Rafik Belghali,,available,squad-status,,,1.0,90,56.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Mohamed Amoura,,available,squad-status,,,1.0,90,104.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Nabil Bentaleb,,available,squad-status,,,1.0,90,100.23,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Adil Boulbina,,available,squad-status,,,1.0,90,55.2,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Ramy Bensebaini,,available,squad-status,,,1.0,90,106.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Ibrahim Maza,,available,squad-status,,,1.0,90,95.97,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Luca Zidane,,available,squad-status,,,1.0,90,83.19,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Yacine Titraoui,,available,squad-status,,,1.0,90,27.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Farès Ghedjemis,,available,squad-status,,,1.0,90,54.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,Algeria,Samir Chergui,,available,squad-status,,,1.0,90,53.29,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Juan Musso,,available,squad-status,,,1.0,90,53.15,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Leonardo Balerdi,,available,squad-status,,,1.0,90,57.32,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Nicolás Tagliafico,,available,squad-status,,,1.0,90,102.21,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Gonzalo Montiel,,available,squad-status,,,1.0,90,59.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Leandro Paredes,,available,squad-status,,,1.0,90,104.27,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Lisandro Martínez,,available,squad-status,,,1.0,90,60.91,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Rodrigo De Paul,,available,squad-status,,,1.0,90,108.11,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Valentín Barco,,available,squad-status,,,1.0,90,57.59,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Julián Alvarez,,available,squad-status,,,1.0,90,108.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Lionel Messi,,available,squad-status,,,1.0,90,117.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Giovani Lo Celso,,available,squad-status,,,1.0,90,64.43,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Gerónimo Rulli,,available,squad-status,,,1.0,90,54.89,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Cristian Romero,,available,squad-status,,,1.0,90,103.55,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Exequiel Palacios,,available,squad-status,,,1.0,90,61.62,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Nicolás González,,available,squad-status,,,1.0,90,35.17,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Thiago Almada,,available,squad-status,,,1.0,90,58.54,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Giuliano Simeone,,available,squad-status,,,1.0,90,58.83,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Nico Paz,,available,squad-status,,,1.0,90,59.6,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Nicolás Otamendi,,available,squad-status,,,1.0,90,64.59,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Alexis Mac Allister,,available,squad-status,,,1.0,90,104.4,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,José Manuel López,,available,squad-status,,,1.0,90,56.77,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Lautaro Martínez,,available,squad-status,,,1.0,90,119.07,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Emiliano Martínez,,available,squad-status,,,1.0,90,99.86,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Enzo Fernández,,available,squad-status,,,1.0,90,104.2,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Facundo Medina,,available,squad-status,,,1.0,90,56.76,squad-projection,2026-06-05T19:40:23.502261+00:00
,Argentina,Nahuel Molina,,available,squad-status,,,1.0,90,102.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Alexander Schlager,,available,squad-status,,,1.0,90,89.31,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,David Affengruber,,available,squad-status,,,1.0,90,54.75,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Kevin Danso,,available,squad-status,,,1.0,90,60.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Xaver Schlager,,available,squad-status,,,1.0,90,100.14,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Stefan Posch,,available,squad-status,,,1.0,90,99.21,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Nicolas Seiwald,,available,squad-status,,,1.0,90,101.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Marko Arnautović,,available,squad-status,,,1.0,90,112.76,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,David Alaba,,available,squad-status,,,1.0,90,108.68,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Marcel Sabitzer,,available,squad-status,,,1.0,90,112.91,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Florian Grillitsch,,available,squad-status,,,1.0,90,60.62,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Michael Gregoritsch,,available,squad-status,,,1.0,90,105.28,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Florian Wiegele,,available,squad-status,,,1.0,90,52.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Patrick Pentz,,available,squad-status,,,1.0,90,54.7,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Saša Kalajdžić,,available,squad-status,,,1.0,90,56.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Philipp Lienhart,,available,squad-status,,,1.0,90,97.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Phillipp Mwene,,available,squad-status,,,1.0,90,55.71,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Carney Chukwuemeka,,available,squad-status,,,1.0,90,56.54,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Romano Schmid,,available,squad-status,,,1.0,90,97.22,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Konrad Laimer,,available,squad-status,,,1.0,90,105.4,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Patrick Wimmer,,available,squad-status,,,1.0,90,59.42,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Alexander Prass,,available,squad-status,,,1.0,90,57.24,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Marco Friedl,,available,squad-status,,,1.0,90,56.31,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Paul Wanner,,available,squad-status,,,1.0,90,56.55,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Michael Svoboda,,available,squad-status,,,1.0,90,53.29,squad-projection,2026-06-05T19:40:23.502261+00:00
,Austria,Alessandro Schöpf,,available,squad-status,,,1.0,90,56.27,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Yazeed Abulaila,,available,squad-status,,,1.0,90,95.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Mohammad Abu Hashish,,available,squad-status,,,1.0,90,35.08,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Abdallah Nasib,,available,squad-status,,,1.0,90,93.98,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Husam Abu Dahab,,available,squad-status,,,1.0,90,51.43,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Yazan Al-Arab,,available,squad-status,,,1.0,90,99.81,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Amer Jamous,,available,squad-status,,,1.0,90,83.86,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Mohammad Abu Zrayq,,available,squad-status,,,1.0,90,33.63,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Noor Al-Rawabdeh,,available,squad-status,,,1.0,90,94.97,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Ali Olwan,,available,squad-status,,,1.0,90,102.59,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Musa Al-Taamari,,available,squad-status,,,1.0,90,43.52,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Odeh Al-Fakhouri,,available,squad-status,,,1.0,90,28.7,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Nour Bani Attiah,,available,squad-status,,,1.0,90,27.85,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Mahmoud Al-Mardi,,available,squad-status,,,1.0,90,100.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Rajaei Ayed,,available,squad-status,,,1.0,90,94.44,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Ibrahim Sadeh,,available,squad-status,,,1.0,90,35.53,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Mo Abualnadi,,available,squad-status,,,1.0,90,29.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Salim Obaid,,available,squad-status,,,1.0,90,28.69,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Ibrahim Sabra,,available,squad-status,,,1.0,90,51.08,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Saed Al-Rosan,,available,squad-status,,,1.0,90,84.27,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Mohannad Abu Taha,,available,squad-status,,,1.0,90,86.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Nizar Al-Rashdan,,available,squad-status,,,1.0,90,91.33,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Abdallah Al-Fakhouri,,available,squad-status,,,1.0,90,50.02,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Ihsan Haddad,,available,squad-status,,,1.0,90,40.09,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Ali Azaizeh,,available,squad-status,,,1.0,90,48.53,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Mohammad Al-Dawoud,,available,squad-status,,,1.0,90,49.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,Jordan,Anas Badawi,,available,squad-status,,,1.0,90,48.26,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,David Ospina,,available,squad-status,,,1.0,90,97.24,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Daniel Muñoz,,available,squad-status,,,1.0,90,100.71,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Jhon Lucumí,,available,squad-status,,,1.0,90,98.21,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Santiago Arias,,available,squad-status,,,1.0,90,60.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Kevin Castaño,,available,squad-status,,,1.0,90,57.07,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Richard Ríos,,available,squad-status,,,1.0,90,97.7,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Luis Díaz,,available,squad-status,,,1.0,90,114.84,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Jorge Carrascal,,available,squad-status,,,1.0,90,58.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Jhon Córdoba,,available,squad-status,,,1.0,90,58.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,James Rodríguez,,available,squad-status,,,1.0,90,110.37,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Jhon Arias,,available,squad-status,,,1.0,90,98.13,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Camilo Vargas,,available,squad-status,,,1.0,90,55.19,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Yerry Mina,,available,squad-status,,,1.0,90,97.79,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Gustavo Puerta,,available,squad-status,,,1.0,90,54.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Juan Portilla,,available,squad-status,,,1.0,90,54.85,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Jefferson Lerma,,available,squad-status,,,1.0,90,101.88,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Johan Mojica,,available,squad-status,,,1.0,90,58.12,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Willer Ditta,,available,squad-status,,,1.0,90,54.32,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Cucho Hernández,,available,squad-status,,,1.0,90,57.21,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Juan Fernando Quintero,,available,squad-status,,,1.0,90,95.28,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Jaminton Campaz,,available,squad-status,,,1.0,90,55.17,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Deiver Machado,,available,squad-status,,,1.0,90,53.94,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Davinson Sánchez,,available,squad-status,,,1.0,90,107.42,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Álvaro Montero,,available,squad-status,,,1.0,90,53.95,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Luis Suárez,,available,squad-status,,,1.0,90,58.97,squad-projection,2026-06-05T19:40:23.502261+00:00
,Colombia,Andrés Gómez,,available,squad-status,,,1.0,90,56.23,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Lionel Mpasi,,available,squad-status,,,1.0,90,31.18,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Aaron Wan-Bissaka,,available,squad-status,,,1.0,90,91.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Steve Kapuadi,,available,squad-status,,,1.0,90,52.98,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Axel Tuanzebe,,available,squad-status,,,1.0,90,55.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Dylan Batubinsika,,available,squad-status,,,1.0,90,52.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Ngal'ayel Mukau,,available,squad-status,,,1.0,90,57.28,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Nathanaël Mbuku,,available,squad-status,,,1.0,90,54.85,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Samuel Moutoussamy,,available,squad-status,,,1.0,90,94.67,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Brian Cipenga,,available,squad-status,,,1.0,90,53.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Théo Bongonda,,available,squad-status,,,1.0,90,94.48,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Gaël Kakuta,,available,squad-status,,,1.0,90,53.75,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Joris Kayembe,,available,squad-status,,,1.0,90,55.89,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Meschak Elia,,available,squad-status,,,1.0,90,38.6,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Noah Sadiki,,available,squad-status,,,1.0,90,95.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Aaron Tshibola,,available,squad-status,,,1.0,90,50.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Timothy Fayulu,,available,squad-status,,,1.0,90,50.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Cédric Bakambu,,available,squad-status,,,1.0,90,103.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Charles Pickel,,available,squad-status,,,1.0,90,57.29,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Fiston Mayele,,available,squad-status,,,1.0,90,92.84,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Yoane Wissa,,available,squad-status,,,1.0,90,100.78,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Matthieu Epolo,,available,squad-status,,,1.0,90,86.25,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Chancel Mbemba,,available,squad-status,,,1.0,90,105.15,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Simon Banza,,available,squad-status,,,1.0,90,57.18,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Gédéon Kalulu,,available,squad-status,,,1.0,90,54.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Edo Kayembe,,available,squad-status,,,1.0,90,95.13,squad-projection,2026-06-05T19:40:23.502261+00:00
,Congo DR,Arthur Masuaku,,available,squad-status,,,1.0,90,94.4,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Diogo Costa,,available,squad-status,,,1.0,90,101.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Nélson Semedo,,available,squad-status,,,1.0,90,60.57,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Rúben Dias,,available,squad-status,,,1.0,90,109.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Tomás Araújo,,available,squad-status,,,1.0,90,57.08,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Diogo Dalot,,available,squad-status,,,1.0,90,61.71,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Matheus Nunes,,available,squad-status,,,1.0,90,60.48,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Cristiano Ronaldo,,available,squad-status,,,1.0,90,117.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Bruno Fernandes,,available,squad-status,,,1.0,90,117.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Gonçalo Ramos,,available,squad-status,,,1.0,90,61.55,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Bernardo Silva,,available,squad-status,,,1.0,90,113.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,João Félix,,available,squad-status,,,1.0,90,104.86,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,José Sá,,available,squad-status,,,1.0,90,53.55,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Renato Veiga,,available,squad-status,,,1.0,90,58.03,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Gonçalo Inácio,,available,squad-status,,,1.0,90,60.24,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,João Neves,,available,squad-status,,,1.0,90,62.67,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Francisco Trincão,,available,squad-status,,,1.0,90,59.98,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Rafael Leão,,available,squad-status,,,1.0,90,103.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Pedro Neto,,available,squad-status,,,1.0,90,61.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Gonçalo Guedes,,available,squad-status,,,1.0,90,59.59,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,João Cancelo,,available,squad-status,,,1.0,90,105.18,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Rúben Neves,,available,squad-status,,,1.0,90,105.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Rui Silva,,available,squad-status,,,1.0,90,54.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Vitinha,,available,squad-status,,,1.0,90,103.24,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Samú Costa,,available,squad-status,,,1.0,90,56.03,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Nuno Mendes,,available,squad-status,,,1.0,90,103.29,squad-projection,2026-06-05T19:40:23.502261+00:00
,Portugal,Francisco Conceição,,available,squad-status,,,1.0,90,59.21,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Utkir Yusupov,,available,squad-status,,,1.0,90,88.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Abdukodir Khusanov,,available,squad-status,,,1.0,90,97.98,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Khojiakbar Alijonov,,available,squad-status,,,1.0,90,33.16,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Farrukh Sayfiev,,available,squad-status,,,1.0,90,54.71,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Rustam Ashurmatov,,available,squad-status,,,1.0,90,91.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Akmal Mozgovoy,,available,squad-status,,,1.0,90,54.92,squad-projection,2026-06-05T19:40:23.502261+00:00
